ALL_ID	PHE_NAME	BETA	SE	T_STAT	P	ADJ_P
B_1801	C_reactive_protein	0.000977787	0.00682253	0.143317	0.8860399999999999	1.0
B_3906	C_reactive_protein	-0.00210773	0.015552600000000001	-0.135522	0.892199	1.0
DRB4_101	C_reactive_protein	0.000616799	0.00477736	0.129109	0.897272	1.0
DRB1_804	C_reactive_protein	-0.00521811	0.0441895	-0.118085	0.9060010000000001	1.0
DQA1_303	C_reactive_protein	0.00434908	0.0432282	0.100607	0.9198620000000001	1.0
DRB1_1201	C_reactive_protein	-0.00104712	0.010716400000000001	-0.09771200000000001	0.922161	1.0
DPB1_2001	C_reactive_protein	-0.00341854	0.0458712	-0.07452489999999999	0.940593	1.0
A_3002	C_reactive_protein	0.000813811	0.012810499999999999	0.063527	0.9493469999999999	1.0
DQB1_303	C_reactive_protein	-0.00030695	0.00563935	-0.05442999999999999	0.956593	1.0
A_6802	C_reactive_protein	0.000867213	0.016531	0.052459900000000004	0.9581620000000001	1.0
B_5701	C_reactive_protein	0.000287882	0.0064846999999999995	0.0443941	0.96459	1.0
DRB1_1502	C_reactive_protein	0.0008587239999999999	0.019594900000000002	0.043823900000000006	0.965045	1.0
B_2702	C_reactive_protein	0.00174888	0.050028199999999995	0.0349579	0.9721129999999999	1.0
B_5501	C_reactive_protein	-0.00018109999999999998	0.00939279	-0.0192808	0.984617	1.0
DPA1_104	C_reactive_protein	0.00028042299999999997	0.018443400000000002	0.0152045	0.987869	1.0
DRB1_301	Calcium	-0.025809500000000003	0.00368383	-7.00616	2.45467e-12	6.821375911288645e-10
DQB1_201	Calcium	-0.0246908	0.0036828000000000004	-6.70436	2.02662e-11	5.023002662966873e-09
B_801	Calcium	-0.0216387	0.00373433	-5.7945400000000005	6.857979999999999e-09	1.1995573006211778e-06
DRB3_101	Calcium	-0.018914700000000003	0.00351508	-5.38101	7.41272e-08	1.1066237547608082e-05
DPB1_101	Calcium	-0.026512900000000002	0.00556305	-4.7659	1.88102e-06	0.00021954399968199023
C_701	Calcium	-0.0158482	0.00343673	-4.61142	4.0010500000000004e-06	0.0004428297944367261
C_1601	Calcium	-0.026628100000000002	0.00636179	-4.185630000000001	2.84459e-05	0.0027114978604642318
DQA1_501	Calcium	-0.0126844	0.00316755	-4.0044900000000005	6.21677e-05	0.005437003199034352
A_2902	Calcium	-0.0233217	0.00648102	-3.5984599999999998	0.00032016	0.024702140823965227
DRB5_9901	Calcium	0.0126899	0.00365829	3.4688199999999996	0.0005228359999999999	0.03828631733387878
DRB1_1101	Calcium	0.029176799999999996	0.008445200000000002	3.4548400000000004	0.000550705	0.04021804843016558
B_5101	Calcium	0.0230367	0.00714897	3.22238	0.00127145	0.08186437981775363
DRB5_101	Calcium	0.0120281	0.00373305	3.22206	0.00127287	0.08187368878242403
B_2705	Calcium	0.0210156	0.00680313	3.08911	0.00200776	0.12124654763670233
C_1402	Calcium	0.042413900000000004	0.013770300000000001	3.0801	0.0020695	0.12438987353842715
DPA1_201	Calcium	-0.0113825	0.0037113	-3.06698	0.00216253	0.12938184785178983
DRB1_1501	Calcium	0.011338299999999999	0.003742	3.03002	0.00244557	0.14398283340841045
DPA1_103	Calcium	-0.0102132	0.00338191	-3.01994	0.00252849	0.14796038784178409
DRB3_9901	Calcium	-0.00836759	0.00278207	-3.00768	0.0026327	0.15335947995408689
B_3501	Calcium	-0.019168400000000002	0.006483	-2.9567099999999997	0.00310961	0.17791145668857847
B_4402	Calcium	0.012334600000000001	0.00417284	2.95593	0.00311754	0.17820633002403147
DRB3_202	Calcium	0.0111544	0.00392244	2.84374	0.00445908	0.24196434113784177
DRB1_1302	Calcium	-0.0190803	0.00689887	-2.76571	0.00568018	0.29644752931682455
DRB3_301	Calcium	-0.0187732	0.0069281	-2.70972	0.00673442	0.3409351610788396
DQB1_602	Calcium	0.010176000000000001	0.00379609	2.68065	0.00734838	0.36709572507818067
DPA1_105	Calcium	0.146068	0.0559331	2.61147	0.00901585	0.4315873908714114
C_202	Calcium	0.0171976	0.0070361	2.4441900000000003	0.014518200000000002	0.625905727033917
C_102	Calcium	0.0174668	0.00722794	2.41656	0.015668500000000002	0.6661028976245507
DPB1_402	Calcium	0.0104957	0.00434819	2.41381	0.0157872	0.6701781268563172
DQB1_504	Calcium	0.0829893	0.035294099999999995	2.35137	0.0187052	0.7652974403844155
A_2301	Calcium	0.023698	0.0101719	2.32976	0.019819299999999998	0.800169577503246
A_201	Calcium	0.00681168	0.00296441	2.29782	0.0215727	0.852725651163459
A_101	Calcium	-0.00752885	0.00331867	-2.26864	0.0232911	0.9050463167793505
B_1801	Calcium	-0.015955200000000003	0.00712311	-2.2399299999999998	0.0250965	0.9561017240284739
DPB1_1901	Calcium	-0.0402414	0.0180644	-2.2276700000000003	0.0259034	0.9789900807101777
DQB1_609	Calcium	-0.029300599999999996	0.0131739	-2.2241400000000002	0.026139999999999997	0.9870689943028323
DRB1_1104	Calcium	0.0309208	0.013928	2.22004	0.0264168	0.9940129206605163
A_3004	Calcium	0.09280169999999999	0.0424495	2.18617	0.028804200000000002	1.0
C_1502	Calcium	0.0220089	0.0102163	2.1543	0.031217900000000003	1.0
B_4403	Calcium	-0.0120032	0.00559625	-2.14486	0.0319647	1.0
A_3002	Calcium	-0.0277341	0.013405700000000001	-2.0688400000000002	0.038562099999999995	1.0
DRB1_403	Calcium	0.0972595	0.047711699999999996	2.03848	0.0415024	1.0
B_3503	Calcium	0.0308439	0.0153924	2.0038400000000003	0.0450886	1.0
DQA1_102	Calcium	0.00665849	0.0033459	1.9900400000000003	0.046587300000000005	1.0
DQB1_301	Calcium	0.006579000000000001	0.00346279	1.8999099999999998	0.0574456	1.0
C_1604	Calcium	-0.10619	0.05619590000000001	-1.8896400000000002	0.058806899999999995	1.0
DRB1_102	Calcium	0.029220199999999998	0.0155047	1.8846	0.05948490000000001	1.0
DPB1_1001	Calcium	0.020527	0.0109274	1.87848	0.0603159	1.0
DRB1_1102	Calcium	0.057537	0.0309176	1.8609799999999999	0.062748	1.0
DQA1_401	Calcium	0.0176689	0.00951179	1.85758	0.0632295	1.0
B_5001	Calcium	0.026015899999999998	0.0144442	1.80113	0.0716839	1.0
A_3001	Calcium	-0.0232	0.0131189	-1.7684400000000002	0.076988	1.0
B_5801	Calcium	0.0327669	0.018638	1.75807	0.07873610000000002	1.0
B_4901	Calcium	0.0209873	0.0124336	1.68795	0.09142230000000001	1.0
DQB1_604	Calcium	-0.0134102	0.00806423	-1.6629200000000002	0.0963295	1.0
DRB1_804	Calcium	0.0759863	0.045732300000000004	1.6615400000000002	0.0966051	1.0
B_3701	Calcium	-0.019103799999999997	0.0115258	-1.6574799999999998	0.0974238	1.0
C_704	Calcium	0.0157629	0.00996602	1.5816700000000001	0.113727	1.0
DQB1_502	Calcium	0.0253246	0.0165502	1.5301799999999999	0.125974	1.0
DRB1_1103	Calcium	-0.0419194	0.028473900000000003	-1.4722	0.140967	1.0
DRB1_801	Calcium	0.0148359	0.0101186	1.4662	0.142596	1.0
C_501	Calcium	0.00593371	0.00412363	1.43895	0.15016400000000002	1.0
C_1701	Calcium	0.0333956	0.0233572	1.4297799999999998	0.152781	1.0
DPA1_104	Calcium	-0.0271373	0.019187700000000002	-1.41431	0.157272	1.0
B_4001	Calcium	0.00810865	0.00573978	1.4127100000000001	0.15774200000000002	1.0
A_6801	Calcium	0.0107892	0.00765467	1.40949	0.15869	1.0
DQB1_503	Calcium	0.0126471	0.00900153	1.40499	0.160025	1.0
DPB1_2301	Calcium	0.0634952	0.04539869999999999	1.3986100000000001	0.161931	1.0
DQA1_101	Calcium	0.00524593	0.0037521	1.3981299999999999	0.162075	1.0
DRB1_1401	Calcium	0.0135595	0.00979602	1.38418	0.166304	1.0
DRB1_401	Calcium	-0.00582532	0.00430765	-1.35232	0.17627400000000001	1.0
DQB1_402	Calcium	0.0118244	0.00938458	1.2599799999999999	0.20767800000000003	1.0
B_5501	Calcium	0.0122348	0.00981078	1.24708	0.21236999999999998	1.0
B_1402	Calcium	0.010378700000000001	0.00839615	1.23613	0.21641100000000002	1.0
DRB4_101	Calcium	-0.00609864	0.00499119	-1.2218799999999999	0.22175300000000003	1.0
A_2402	Calcium	0.00622411	0.00512373	1.21476	0.224458	1.0
B_3906	Calcium	0.0191963	0.016218200000000002	1.18363	0.23656	1.0
A_3201	Calcium	0.00810635	0.00716418	1.13151	0.257841	1.0
B_5301	Calcium	0.0303895	0.027291000000000003	1.11353	0.26548099999999997	1.0
A_202	Calcium	0.05674969999999999	0.051264599999999994	1.107	0.268297	1.0
DRB1_404	Calcium	0.00748628	0.00684806	1.0932	0.274308	1.0
B_1503	Calcium	-0.059604	0.0549136	-1.08541	0.277739	1.0
A_3303	Calcium	0.032811599999999996	0.0311835	1.05221	0.292704	1.0
C_802	Calcium	0.00738016	0.00705091	1.0467	0.29524	1.0
B_4002	Calcium	0.0157722	0.015071600000000001	1.04649	0.295337	1.0
A_301	Calcium	-0.00386741	0.00372593	-1.03797	0.29928499999999997	1.0
A_1101	Calcium	-0.00560158	0.00552239	-1.01434	0.310422	1.0
DPA1_202	Calcium	-0.00771724	0.00762502	-1.01209	0.311494	1.0
DRB1_1303	Calcium	0.0146518	0.0144891	1.0112299999999999	0.311908	1.0
B_1302	Calcium	-0.00966377	0.00957339	-1.00944	0.312764	1.0
DRB5_202	Calcium	0.0161118	0.0161404	0.998224	0.31817199999999995	1.0
DPB1_301	Calcium	0.00528072	0.00542969	0.972565	0.330771	1.0
B_4102	Calcium	-0.0218943	0.022687	-0.9650620000000001	0.334515	1.0
A_3301	Calcium	0.0161386	0.017925599999999996	0.90031	0.367956	1.0
A_206	Calcium	0.0268692	0.0316289	0.8495149999999999	0.395596	1.0
DRB1_1601	Calcium	0.0154649	0.0185358	0.834326	0.404098	1.0
B_4405	Calcium	0.0325303	0.0392951	0.827845	0.40775900000000004	1.0
DRB1_1301	Calcium	0.00500006	0.00605153	0.826247	0.408665	1.0
A_6601	Calcium	-0.0203268	0.0248919	-0.816604	0.414155	1.0
DPB1_1301	Calcium	-0.00859216	0.0110009	-0.781039	0.43478	1.0
A_3402	Calcium	-0.033639300000000004	0.0434361	-0.774454	0.438663	1.0
DQA1_303	Calcium	-0.0342833	0.04479880000000001	-0.7652720000000001	0.44411000000000006	1.0
DPB1_1401	Calcium	-0.012022399999999999	0.0158769	-0.757228	0.44891400000000004	1.0
A_2901	Calcium	0.034275599999999996	0.04568169999999999	0.750313	0.453067	1.0
B_4501	Calcium	-0.012029600000000001	0.0162349	-0.740967	0.458714	1.0
DQB1_501	Calcium	0.00292229	0.0040174	0.7274079999999999	0.46697700000000003	1.0
B_3801	Calcium	0.0116016	0.016004	0.724921	0.468501	1.0
DRB4_9901	Calcium	-0.00198317	0.00276371	-0.7175739999999999	0.47302	1.0
DPB1_1701	Calcium	0.00896596	0.0125189	0.716192	0.47387299999999993	1.0
DRB1_901	Calcium	0.00809644	0.0115473	0.701153	0.48320799999999997	1.0
C_304	Calcium	0.0033851999999999997	0.00486449	0.6959	0.486492	1.0
DPB1_1101	Calcium	-0.0057228999999999995	0.00823578	-0.694883	0.487129	1.0
DQB1_603	Calcium	0.00417981	0.00606274	0.689425	0.49055600000000005	1.0
DRB1_101	Calcium	0.00310442	0.00456618	0.679872	0.49658599999999997	1.0
DPB1_901	Calcium	-0.019702599999999997	0.0295124	-0.667604	0.504387	1.0
DRB1_701	Calcium	-0.00248274	0.00372484	-0.666535	0.50507	1.0
A_205	Calcium	0.010202600000000001	0.015441999999999999	0.6607029999999999	0.508803	1.0
B_1501	Calcium	-0.00352874	0.00554829	-0.636005	0.524774	1.0
DQB1_601	Calcium	-0.0127789	0.0203748	-0.6271899999999999	0.5305350000000001	1.0
C_303	Calcium	0.00355822	0.00578384	0.615201	0.5384220000000001	1.0
DRB1_103	Calcium	-0.00629496	0.010274	-0.612707	0.540071	1.0
DPB1_202	Calcium	-0.00934517	0.0158058	-0.591249	0.554354	1.0
DQB1_303	Calcium	0.0034021	0.00589315	0.5772970000000001	0.563739	1.0
A_211	Calcium	-0.0307894	0.053631399999999996	-0.5740930000000001	0.565905	1.0
DRB1_407	Calcium	0.0188441	0.03316040000000001	0.568272	0.569851	1.0
C_1602	Calcium	0.0181086	0.0322618	0.5613020000000001	0.574592	1.0
DRB1_1502	Calcium	-0.0112995	0.0204166	-0.5534439999999999	0.57996	1.0
C_1505	Calcium	0.029988900000000002	0.0549158	0.546089	0.585005	1.0
C_602	Calcium	-0.00248765	0.00459242	-0.541686	0.5880350000000001	1.0
B_5601	Calcium	-0.013553	0.026408299999999996	-0.51321	0.607805	1.0
A_3101	Calcium	0.00415301	0.00810855	0.512177	0.608527	1.0
DRB1_803	Calcium	0.013693299999999999	0.026771800000000002	0.511482	0.609014	1.0
DRB1_405	Calcium	0.00971373	0.019594900000000002	0.49572700000000003	0.6200869999999999	1.0
DQA1_201	Calcium	-0.00183844	0.00372573	-0.49344499999999997	0.621698	1.0
DQA1_103	Calcium	0.00278464	0.005801	0.48002700000000004	0.631208	1.0
DQB1_304	Calcium	-0.0178437	0.0388798	-0.458945	0.646274	1.0
A_302	Calcium	-0.0174425	0.0406984	-0.42858	0.668229	1.0
B_5701	Calcium	0.00283468	0.00676844	0.418808	0.675357	1.0
DPB1_1501	Calcium	-0.00648841	0.0158649	-0.408979	0.682555	1.0
A_2501	Calcium	0.00436695	0.0109795	0.397737	0.690824	1.0
B_702	Calcium	0.00142685	0.00370122	0.38550700000000004	0.699862	1.0
DPB1_401	Calcium	0.00106063	0.00275364	0.385173	0.70011	1.0
C_1203	Calcium	0.00304239	0.00791709	0.384282	0.70077	1.0
DRB1_1001	Calcium	0.00643104	0.017330099999999998	0.371091	0.71057	1.0
DQB1_302	Calcium	0.00156693	0.00429489	0.36483499999999996	0.7152350000000001	1.0
DPB1_2001	Calcium	-0.0174215	0.047762599999999995	-0.36475100000000005	0.7152970000000001	1.0
B_5108	Calcium	0.0197278	0.0551631	0.357627	0.7206229999999999	1.0
DPB1_201	Calcium	-0.00162016	0.004545399999999999	-0.35644000000000003	0.721511	1.0
DQA1_601	Calcium	0.00901171	0.026264799999999998	0.343109	0.7315159999999999	1.0
DRB1_402	Calcium	-0.00811417	0.0258709	-0.313641	0.753794	1.0
DQA1_301	Calcium	-0.0009526360000000001	0.00326891	-0.291423	0.770728	1.0
DPB1_1601	Calcium	0.00888934	0.0314449	0.282696	0.77741	1.0
C_302	Calcium	0.00988514	0.037134600000000004	0.266198	0.790087	1.0
A_6802	Calcium	0.00454389	0.0172293	0.263731	0.791987	1.0
B_2702	Calcium	-0.0135696	0.0518841	-0.261536	0.793679	1.0
C_1202	Calcium	-0.00493793	0.0189223	-0.26095799999999997	0.794125	1.0
B_1401	Calcium	-0.00320831	0.0123048	-0.260737	0.794296	1.0
DRB4_103	Calcium	0.0007882680000000001	0.00309398	0.254774	0.7988970000000001	1.0
B_3508	Calcium	0.010352799999999999	0.0448959	0.230596	0.817629	1.0
B_705	Calcium	0.00807544	0.036637199999999995	0.22041599999999997	0.8255469999999999	1.0
B_5201	Calcium	-0.00411243	0.0188625	-0.218021	0.827413	1.0
B_3901	Calcium	-0.0030107	0.017094799999999997	-0.176118	0.860201	1.0
A_2608	Calcium	-0.00779879	0.0504774	-0.154501	0.877215	1.0
DRB1_806	Calcium	0.00866942	0.0566447	0.153049	0.87836	1.0
DQB1_202	Calcium	-0.00114729	0.00752211	-0.152522	0.878775	1.0
DPB1_501	Calcium	-0.00126781	0.00932298	-0.135987	0.8918309999999999	1.0
DRB1_1201	Calcium	-0.00147402	0.011184200000000002	-0.131796	0.8951459999999999	1.0
A_2601	Calcium	0.00131263	0.0103488	0.12684	0.899068	1.0
C_401	Calcium	0.000592903	0.00474316	0.125002	0.9005219999999999	1.0
B_4701	Calcium	0.00262387	0.0237889	0.11029800000000001	0.912173	1.0
B_1517	Calcium	0.00348565	0.032063299999999996	0.10871199999999999	0.913431	1.0
B_3502	Calcium	0.00319908	0.040176300000000005	0.0796261	0.936535	1.0
C_702	Calcium	-0.000199767	0.00360331	-0.055439800000000004	0.955788	1.0
B_4101	Calcium	0.00164391	0.0300214	0.054757900000000005	0.9563309999999999	1.0
B_1518	Calcium	0.00100692	0.040173400000000005	0.0250644	0.9800040000000001	1.0
DQB1_501	Cholesterol	0.0478767	0.00384323	12.4574	1.2989099999999998e-35	2.3161538707842558e-32
DQA1_101	Cholesterol	0.044058	0.00358936	12.2746	1.2625e-34	2.0261063781775576e-31
DRB1_101	Cholesterol	0.04344919999999999	0.004369	9.94488	2.67608e-23	2.0450816620512584e-20
DRB1_301	Cholesterol	-0.034926099999999995	0.00352495	-9.90825	3.86254e-23	2.849998199145444e-20
DRB3_101	Cholesterol	-0.03284840000000001	0.00336172	-9.77133	1.50577e-22	1.0622044003284677e-19
DQB1_201	Cholesterol	-0.0341375	0.00352349	-9.68855	3.39677e-22	2.2713588654132614e-19
B_801	Cholesterol	-0.032448000000000005	0.00357266	-9.082310000000001	1.06876e-19	5.863881398638697e-17
DQA1_501	Cholesterol	-0.026183799999999997	0.00302984	-8.641960000000001	5.5511900000000004e-18	2.639630706968942e-15
C_401	Cholesterol	0.0350485	0.00454086	7.7184800000000005	1.1806399999999999e-14	4.306214643261119e-12
C_701	Cholesterol	-0.0251047	0.0032878	-7.63571	2.25207e-14	7.856966665694932e-12
B_3501	Cholesterol	0.0462907	0.00620576	7.45931	8.719980000000001e-14	2.930710834371384e-11
DRB3_9901	Cholesterol	-0.0180994	0.00265929	-6.80612	1.00442e-11	2.621024574893797e-09
B_3701	Cholesterol	0.0695158	0.011017399999999998	6.30963	2.80076e-10	5.8184628277684785e-08
C_602	Cholesterol	0.024548900000000002	0.0043898	5.59227	2.24297e-08	3.599600651929439e-06
A_1101	Cholesterol	0.027011	0.00527921	5.11649	3.1146e-07	4.2003567188430463e-05
DRB1_103	Cholesterol	0.049709699999999996	0.00983955	5.05202	4.3739400000000003e-07	5.753655401243919e-05
DRB1_102	Cholesterol	0.0726355	0.0148365	4.89572	9.79954e-07	0.0001195943861594314
A_301	Cholesterol	-0.016602000000000002	0.00356516	-4.65674	3.2138599999999996e-06	0.0003625814122852863
DQB1_602	Cholesterol	-0.016559099999999997	0.0036275999999999995	-4.56475	5.002709999999999e-06	0.000545564929297981
DPB1_101	Cholesterol	-0.0231431	0.00532354	-4.34731	1.3786099999999998e-05	0.001393665493858573
C_102	Cholesterol	0.0297454	0.00691567	4.301159999999999	1.69957e-05	0.001688874532524529
A_2402	Cholesterol	0.0209423	0.00490244	4.271809999999999	1.9395e-05	0.0019066345163254426
DPB1_402	Cholesterol	0.0177535	0.00416286	4.26474	2.00197e-05	0.0019650366964823326
A_3301	Cholesterol	0.0710413	0.017077900000000003	4.15984	3.18557e-05	0.003007246916776276
DRB1_1501	Cholesterol	-0.014827100000000001	0.00357705	-4.14506	3.39808e-05	0.0031844459054685705
DRB5_101	Cholesterol	-0.014741200000000001	0.00356785	-4.13166	3.60238e-05	0.0033493476834835236
B_5701	Cholesterol	0.026275	0.00647498	4.057930000000001	4.95213e-05	0.0044336737190723416
DRB5_9901	Cholesterol	-0.013344700000000001	0.00349851	-3.8144	0.00013653799999999999	0.011269089294707681
DRB1_401	Cholesterol	-0.012933000000000002	0.00411566	-3.1423900000000002	0.00167588	0.10384223118804863
C_702	Cholesterol	-0.0107921	0.00344418	-3.1334299999999997	0.0017279	0.1066537459513481
DQA1_102	Cholesterol	-0.00944456	0.00319934	-2.95204	0.00315707	0.18014513463348444
C_802	Cholesterol	0.0197928	0.00674942	2.9325200000000002	0.00336243	0.1898382122605241
B_4001	Cholesterol	-0.0154069	0.00549051	-2.8061	0.00501475	0.2667060486427433
C_304	Cholesterol	-0.012594200000000002	0.0046512	-2.7077400000000003	0.00677461	0.3424297006168978
DRB1_1001	Cholesterol	0.044961900000000006	0.016626	2.70431	0.00684494	0.34516924311618
B_2705	Cholesterol	0.0174892	0.00651286	2.68534	0.00724605	0.36311404293597344
C_1502	Cholesterol	0.025843500000000002	0.00977533	2.64375	0.00819977	0.40181044629343793
B_5601	Cholesterol	0.0645261	0.0250847	2.57232	0.0101023	0.46968144311026144
B_5101	Cholesterol	0.0175793	0.00683823	2.5707299999999997	0.0101488	0.47106773848438865
DPA1_202	Cholesterol	-0.0185564	0.00729449	-2.54389	0.0109631	0.5023264985456981
DRB1_1303	Cholesterol	-0.0353078	0.013890600000000001	-2.54185	0.0110273	0.5041884937311192
B_1402	Cholesterol	0.0201828	0.00803613	2.5115	0.012022399999999999	0.539314861359888
DPB1_1001	Cholesterol	0.026109300000000002	0.0104606	2.4959700000000002	0.0125618	0.557666337485797
DQB1_504	Cholesterol	0.077724	0.0338862	2.2936799999999997	0.0218096	0.8594437632855243
A_2501	Cholesterol	-0.0240696	0.0105047	-2.2913200000000002	0.0219458	0.8626926153860596
A_2301	Cholesterol	0.022124	0.00972625	2.27467	0.0229265	0.8946696512908657
B_702	Cholesterol	-0.00798457	0.00353832	-2.2566	0.0240337	0.9260543731702132
DQA1_201	Cholesterol	0.00772683	0.00356228	2.16907	0.030078300000000002	1.0
DPB1_1701	Cholesterol	0.0253794	0.0119768	2.11904	0.0340877	1.0
DRB1_701	Cholesterol	0.00725392	0.00356169	2.03665	0.041685900000000005	1.0
DRB1_1601	Cholesterol	0.03523540000000001	0.0178069	1.97875	0.04784480000000001	1.0
DPB1_501	Cholesterol	-0.017256999999999998	0.0089107	-1.9366599999999998	0.0527876	1.0
DQB1_302	Cholesterol	-0.00794232	0.00411004	-1.93242	0.05330830000000001	1.0
DQB1_303	Cholesterol	0.0100644	0.0056325	1.7868400000000002	0.073964	1.0
C_1402	Cholesterol	0.0234262	0.013176400000000001	1.7778900000000002	0.07542289999999999	1.0
DRB1_1201	Cholesterol	-0.0189822	0.0107038	-1.77341	0.0761617	1.0
DPA1_103	Cholesterol	-0.00572141	0.00323452	-1.7688599999999999	0.0769186	1.0
B_1401	Cholesterol	0.0208553	0.0117925	1.76853	0.0769729	1.0
A_2601	Cholesterol	-0.0172176	0.009884700000000001	-1.74185	0.0815363	1.0
DRB1_806	Cholesterol	-0.09258469999999999	0.053937900000000004	-1.7165099999999998	0.0860706	1.0
DPB1_1501	Cholesterol	-0.025660099999999998	0.015204599999999999	-1.68765	0.0914794	1.0
A_3201	Cholesterol	-0.0115598	0.00685566	-1.68618	0.091763	1.0
B_3503	Cholesterol	0.024324000000000002	0.014711400000000001	1.6534099999999998	0.0982479	1.0
DRB1_404	Cholesterol	0.0108007	0.00656278	1.64575	0.0998166	1.0
B_1501	Cholesterol	-0.0087209	0.00530507	-1.64388	0.100202	1.0
